name,id,vio_1,vio_2,vio_3,km,change_acc,avg_speed,collision,collided,max_acc,avg_acc,total_distance,annual_pay,csh_dis,final,payment_due,birth_date,phash
Nguyen Van Nghi,BFT731255,4,2,0,121.84,334,106.25,0,2,0.3,0.15,8048,65000000,-2574858,62425142,1/11/24,16/5/95,ed4f894caf1b84ce8c292072398caaaf
Le Van Quan,BFT931732,3,2,0,180.56,863,95.05,2,1,0.68,0.37,14705,87000000,3666612,90666612,25/6/24,19/11/84,c696dddb7bef34c742aeceb3a7011a02
Ngo Van Phong,BFT224604,2,2,0,139.05,646,71.88,1,3,0.54,0.28,10327,87000000,-541335,86427401,13/4/25,22/1/86,0935f6db2601dee8d97b4097962ddec4
Tran Van Lam,BFT979045,2,2,1,103.95,325,101.04,1,0,0.34,0.14,8862,65000000,-1389708.243,63480378,29/7/24,9/4/83,ecf90430ef3b5356dede7a2bc040ea1b
Pham Thi Thu,BFT299970,1,1,1,125.25,561,89.49,1,1,0.48,0.24,10196,92000000,-1022808.821,90980336,20/11/24,4/1/83,4de243fdb7c9958e962595346f1bb3d5
Do Van Tuyen,BFT983889,0,1,0,196.33,786,99.41,1,1,0.38,0.23,7653,87000000,-2378895,84702217,15/6/24,9/3/92,1c03c20a6526d0b96c56c7723875134b
Nguyen Van Thanh,BFT595548,7,3,0,64.67,700,102.82,2,,0.57,0.3,15531,75000000,3340509.592,78453080,9/12/24,9/7/83,c468af7a2fa623b68bf7379af71a7a08
Truong Thi Tuyet,BFT282567,3,1,1,356.34,1067,124.8,0,0,0.49,0.49,23156,87000000,4976378.317,92150464,1/1/25,24/2/96,a92554d9c22a171ed10b18c179bce8c9
Truong Thi Xuan,BFT654991,2,1,1,179.72,712,83.82,0,0,0.58,0.3,11535,80000000,-1089526.026,78821352,24/11/24,4/3/96,90e0593ade8504def3ba8d4433de3172
Dang Thi Huong,BFT836628,3,1,1,181.12,579,64.49,1,0,0.5,0.25,8979,87000000,-1895945.043,85179951,14/8/24,14/6/90,5fd4e8af24b250bbda1eb37f87bc45fa
Nguyen Van Hoa,BFT811329,1,2,2,82.1,422,90.29,0,,0.4,0.18,7881,87000000,-1543745,85456255,24/4/25,9/4/82,5933c7e6de6a9b312c4cc6960246fc8c
Do Van Thuan,BFT317781,3,2,0,64.6,428,96.63,0,1,0.4,0.19,13625,75000000,-3059295,71940705,6/12/24,25/10/92,3d927824d839a47993bbf6f0a478a8b3
Hoang Thi Hoa,BFT191162,1,2,1,147.3,510,51.3,1,2,0.45,0.22,7346,56000000,-1265449,54734551,11/4/25,21/9/91,db557327e6a923329bc4351d7ef91af7
Pham Thi Lan,BFT917928,3,2,1,594.82,458,48.05,0,1,0.41,0.2,9255,87000000,-2559776,84358332,11/8/24,15/1/90,74b6ed0b6fee773a8491d5430021af0a
Dang Van Uy,BFT372358,5,3,0,190.14,711,86.6,0,1,0.58,0.3,7829,250000000,-28763.268,249971200,9/7/24,7/6/85,272526a64faa88d63b2dbe39f5585081
Pham Van Thanh,BFT285785,4,2,1,163.55,596,105.08,1,0,0.5,0.26,11156,45000000,953471.5074,45888797,5/5/25,28/7/97,3772e777220b0a4be1bd7bf81598744d
Ngo Van Linh,BFT251638,0,3,0,76.66,754,67.03,2,0,0.61,0.32,7306,45000000,-157669.6296,44842347,22/3/25,26/11/92,564e9bdc528893b73fafc2cc63657df6
Ngo Thi Dung,BFT922205,3,3,0,80.27,493,48.47,1,2,0.44,0.21,6125,75000000,-2422152.341,72424890,16/8/24,9/5/93,1b213accb0a5bf87e41ea32d35cfa350
Le Van Linh,BFT652401,3,3,0,146.08,599,81.17,1,1,0.51,0.26,12321,50000000,-153070.1718,49849490,22/6/24,31/8/87,751fa7682840b5c5564a6e71d0ea2c91
Ngo Thi Thao,BFT205055,1,0,1,152.45,400,95.09,0,1,0.39,0.17,14586,87000000,-4095191.333,82891147,29/7/24,30/12/86,cf71345f8821822a14f87b71be05270f
Hoang Thi Huong,BFT584772,3,2,1,210.05,591,77.03,1,1,0.5,0.25,9349,80000000,453242.4,80413875,5/1/25,27/2/93,5a40985276c7e72abd5502c901c6a582
Do Van Hoa,BFT855307,0,3,1,33.46,632,67.65,1,0,0.52,0.27,9042,80000000,-680060.5812,79268640,10/11/24,30/12/94,e33cd1d05a20c9f6f45cb6227a4a545e
Nguyen Van Kien,BFT899444,3,3,0,14.51,442,75.19,0,0,0.41,0.19,11129,75000000,-3666023.514,71125530,14/9/24,17/4/82,22dc2c45796e30ae45203cc655c8ed23
Hoang Thi Nhan,BFT615177,3,4,1,131.63,530,75.76,1,2,0.46,0.23,7615,75000000,1640360.098,76675460,27/11/24,26/5/88,d2cf052ef4aa87de2c3de9842ebc7770
Pham Van Kien,BFT314066,1,1,2,114.17,519,103.67,1,0,0.45,0.23,5165,45000000,233162,45223678,18/5/25,17/1/84,78e4c93927daa2c5308c4f3337d775d1
Ngo Van Ha,BFT479920,4,3,1,74.2,506,108.24,1,0,0.45,0.22,7927,50000000,860938.6805,50849382,16/2/25,22/8/02,fdf202d14dc92d3f9989c6c72e39a132
Do Van Bo,BFT507549,4,2,2,97.17,715,83.04,2,0,0.58,0.3,11730,50000000,2616868.678,52900653,20/12/24,3/10/83,b52f16c25614082077752e0dcd95450d
Dinh Van Long,BFT872289,4,2,1,135.45,807,55.65,2,0,0.65,0.35,11887,75000000,2357915,77357915,7/5/25,14/2/84,02dbf76c5c8d4aaf8aaffa55f51ff26e
Do Van Hoai,BFT774537,1,1,1,240.16,447,98.52,3,1,0.41,0.19,12505,250000000,4679743.763,255102960,30/8/24,30/10/83,50a59573f431b07ea41f7506d08d31a9
Duong Van Huy,BFT546636,2,3,1,149.26,795,78.09,2,0,0.64,0.34,11299,75000000,3531584,78361812,7/8/24,25/2/86,697a327f8a42b27b2732a7d2ef5a8f2e
Bui Van Vuong,BFT647677,4,3,0,131.04,476,68.12,0,0,0.42,0.21,5921,100000000,-5111579.52,95069850,22/5/25,15/4/87,77551c941639784f97c49b86f642f1ad
Dinh Van Son,BFT679840,2,3,0,213.44,884,100.98,3,1,0.69,0.38,12149,250000000,17866156.5,267384603,20/5/25,11/1/85,60a7401783271dfc4ffc0a903baa6ea8
Dang Van Sang,BFT271507,4,1,1,83.53,604,89.36,1,1,0.51,0.26,7089,250000000,363654,250382150,5/11/24,20/10/84,408e23481cac3a0a482da93090489862
Nguyen Thi Nga,BFT250401,2,1,0,221,484,91.1,0,1,0.43,0.21,10513,50000000,-2423953.603,47436055,17/4/25,25/5/91,e1a6bf2d9718d2fabaaf32ca6d0aa2d7
Ngo Van Tien,BFT401351,1,2,1,302,1036,115.9,3,0,0.79,0.46,6052,75000000,6569754.282,82126580,12/3/25,13/2/82,28dfd0678d59a26362a90f9aa3a1b4a4
Dang Thi Huong,BFT471527,3,3,1,90.26,471,59.89,0,0,0.42,0.2,5653,87000000,-3210953,83789048,20/6/24,29/3/93,b55975720737784a6a056eeea0fcb1f6
Le Van Thien,BFT284254,2,2,1,69.12,702,77.27,2,0,0.57,0.3,3579,250000000,3460718.016,253480550,31/8/24,19/9/85,f9def70ccfdb4c229aedeb6c9a098562
Dang Thi Ai,BFT240482,1,2,0,129.4,546,84.07,1,1,0.47,0.24,6662,250000000,-7647982,242172775,20/5/25,24/2/89,59831f2dbd7eb32f934c32f14e71454a
Bui Van Linh,BFT378054,4,3,0,45.12,611,53.39,1,0,0.52,0.26,9545,100000000,-2624361.808,97406110,4/9/24,26/3/88,e3b1e9d81dc529491f767bb23b34cc8b
Vu Van Hoang,BFT304614,3,2,1,19.27,672,88.42,1,0,0.55,0.29,6715,65000000,392048,65392048,4/2/25,27/12/85,cbc568aadc623868ac3f5433465e9c28
Le Thi Thai,BFT943290,3,4,0,229.24,610,119.24,1,0,0.52,0.26,11115,65000000,1523854.322,66602202,12/2/25,22/10/87,4bb6f2d1965fc965831bf031d70256dc
Truong Van Phong,BFT853046,2,2,1,142,589,74.05,1,1,0.5,0.25,11084,75000000,-75642.0356,74925893,4/7/24,1/6/81,9840ad07631f236298ebd2955604fffb
Ngo Van Hung,BFT714229,3,2,0,111.28,676,116.02,1,1,0.56,0.29,2646,92000000,358400.2144,92381086,22/8/24,10/5/88,832f3abf990063488aebe7cb2d59929d
Dang Thi Bao,BFT173253,3,3,0,107.57,611,76.97,1,0,0.52,0.26,10613,87000000,-1311987.492,85799835,30/1/25,13/5/84,c05f68a638c033c026b17a132306ded9
Bui Van Vu,BFT475501,4,0,1,57.47,437,76.77,0,0,0.4,0.19,11587,92000000,-5323770.576,87038247,24/9/24,10/7/94,48314991d4757165bb6d20e0e82344d2
Hoang Thi Quyen,BFT501917,2,1,2,80.97,353,58.34,2,1,0.37,0.16,12074,45000000,-241400.0435,44779311,3/5/25,25/2/94,923182e003c5e4bffd82dd5de1264f7e
Vu Van Thanh,BFT368553,4,3,1,9.94,919,87.34,3,0,0.71,0.39,16219,80000000,7617361.98,87020424,3/5/25,23/4/81,0d2a25a15cbb77438bbd2237f9f8b386
Duong Van Binh,BFT718002,3,4,0,176.65,609,89.26,1,0,0.52,0.26,5970,56000000,79907.0657,56078513,20/7/24,18/6/89,c3ea88fb550e10e5221676fa803af6d0
Dang Thi Hong,BFT385306,2,1,2,229.96,407,72.74,0,1,0.39,0.18,11171,65000000,-1378967.981,63613661,26/8/24,18/11/83,10069c2638275b43bee3fc90b45400b3
Dinh Thi Dung,BFT339764,3,1,1,224.19,539,88.56,2,1,0.63,0.33,9432,56000000,1574492,57502091,28/11/24,26/4/02,4d3dbcada8fca403c70107bfc1639210
Dang Van Hai,BFT279814,2,3,0,152.33,631,138.43,1,4,0.52,0.27,6587,100000000,4110841,104287038,9/5/25,19/8/90,7133641ebd352c57018afd65d0e886ad
Nguyen Thi Tho,BFT846646,4,2,0,63.43,779,106.03,1,3,0.37,0.23,3472,250000000,2268537,252165875,13/11/24,14/8/82,4a4ac6720dee6a88b2091837bbdfbebd
Tran Van Loc,BFT500876,0,3,1,115.9,603,102.53,1,0,0.51,0.26,8670,50000000,519842,50499560,19/9/24,18/1/89,f67c7b76c252af2f9150d7a6f2f3edbd
Tran Van Tuong,BFT479657,2,2,2,572.45,456,87.57,0,1,0.41,0.2,10219,50000000,618977,50582676,27/9/24,22/6/93,b3d1fb024c9ddbd1c0372444a3806ae0
Dang Thi Tu,BFT386171,5,4,1,232.32,600,47.74,1,1,0.51,0.26,12460,87000000,1814980.367,88999972,20/11/24,23/6/80,54a5edffba7ad9fe550743da04aa6ebf
Dang Thi Lan,BFT116462,4,3,0,151.39,751,51.3,2,1,0.61,0.32,10285,56000000,853397,56837978,28/1/25,7/5/82,0d565b999e6778b6384973209aa7f5ad
Tran Thi Huong,BFT681072,5,4,0,169.99,599,110.28,1,1,0.5,0.26,10977,75000000,2522904.523,77333017,19/8/24,15/11/86,5db4e07b576edfacf3b6edd95ba64d70
Nguyen Thi Khiet,BFT586443,2,3,0,90.66,517,116.32,1,0,0.45,0.22,9467,56000000,-380445.2589,55577715,9/8/24,11/7/99,9b7ec6d348085032c1b5312ccfdfb647
Le Van Thanh,BFT102308,3,3,1,63.26,904,62.89,3,2,0.7,0.39,,80000000,6427769.774,86093828,1/9/24,24/2/81,c1a62df21426912649bb9c1769ba3f06
Dinh Thi Linh,BFT213730,3,1,2,128.7,523,85.18,1,2,0.46,0.23,10995,80000000,1976827.532,81766857,26/12/24,15/1/92,7313167b75c1729af42e009f0a984098
Pham Thi Bao,BFT865494,5,3,1,77.93,614,73.9,0,1,0.52,0.26,13786,250000000,2168436.848,252064195,30/4/25,11/12/87,8e557141b415acf9378ba3d1a93ac91d
Tran Van Khanh,BFT366310,3,2,1,192.68,745,87.37,2,1,0.6,0.32,13058,100000000,4685001.553,104743964,26/7/24,12/12/84,1fac3a23543284a49d9ed4077c4845fa
Tran Van Nam,BFT540411,4,1,1,51.26,759,64.77,2,2,0.61,0.32,8371,100000000,2681677.579,102723133,12/8/24,31/12/81,4b44c6a40187436ebad1b0dd2404deb0
Truong Thi Nhung,BFT241963,5,4,2,165.4,413,89.74,0,2,0.39,0.18,10130,80000000,2808828,82886771,6/1/25,24/4/80,254ff291622b499feee6abca99791bcc
Vu Thi Diem,BFT340650,4,5,0,186.73,504,75.82,1,0,0.45,0.22,11198,80000000,188942.424,80205787,3/9/24,14/10/87,6dc5e57aa9925edc19e7e1fce0be51fb
Ngo Thi Lan,BFT263035,0,2,0,158.37,550,61.11,1,1,0.48,0.24,7595,80000000,-3783120,76320280,23/2/25,11/2/86,b5f286bf0ab75cd7d02ca3318f6196fb
Tran Thi Cuc,BFT301730,0,2,2,105.54,503,65.05,1,0,0.45,0.22,11356,87000000,-543987.4398,86444514,13/3/25,7/2/82,f5240594d071259a43a5d633f884d0ba
Ngo Thi Huong,BFT700127,0,3,1,205.24,741,92.57,2,0,0.34,0.31,10205,87000000,2592728,89651322,25/3/25,14/2/90,4637de1ec8b089b70457b649a6cd1d50
Duong Van Hanh,BFT210382,4,3,0,119.6,668,47.41,1,1,0.55,0.28,9727,92000000,-1303062.514,90639182,25/4/25,26/6/90,a49797ebd2b7e0ddc2888dcd57cdeff3
Nguyen Thi Thien,BFT954551,3,1,1,71.92,370,93.47,2,2,0.47,0.16,9211,80000000,255273,80255273,23/6/24,17/7/88,abc72ee757024cdd7fd1e1e1ae08cb5b
Dang Thi Thuy,BFT717001,4,4,0,59.38,377,101.3,0,2,0.47,0.17,10915,56000000,-631370.7891,55389449,3/1/25,29/2/84,109958afacbad1153b1bd8ec9149ef4e
Bui Van Khiet,BFT515364,0,1,1,113.43,635,46.93,1,1,0.53,0.27,11960,56000000,-1780459.481,54325970,12/9/24,20/7/83,b46a2f0789fbf7097ce29121219cee91
Ngo Van Thuan,BFT966007,1,2,1,222.55,650,85.41,1,0,0.54,0.28,16698,87000000,831857.376,87807315,12/3/25,30/6/84,0586e18fc1a474ce3dd9da9e49b686c4
Hoang Van Bao,BFT246950,2,2,1,187.91,607,88.97,1,1,0.51,0.26,6240,92000000,574629.3918,92588639,15/4/25,1/4/96,c973ba5e49b77440a9877f26696003c4
Bui Thi Thuan,BFT333409,1,2,1,163.43,705,47.09,2,0,0.58,0.3,12952,87000000,380692.1261,87418729,29/5/25,5/10/87,90fcfcf1ae05c28d6740edd979ef6970
Do Van Giap,BFT971439,1,2,1,141.22,505,55.38,1,1,0.45,0.22,13683,300000000,-6716261.52,293546400,25/2/25,22/9/82,40468f37cef8e146bdcd0326e228dbe8
Nguyen Van Manh,BFT739803,0,2,2,143.16,468,130.67,0,0,0.42,0.2,7390,56000000,397285.7673,56395117,18/10/24,30/8/85,1e305c9d92777ed78653a3a982ab5103
Vu Thi Nhi,BFT871761,0,1,0,126.71,643,80.7,1,0,0.53,0.28,10866,50000000,-2109463.097,47979635,5/1/25,18/9/84,3d5139815d82aa9bd53d5c0760850cc9
Ngo Van Tin,BFT712296,3,3,1,76.37,705,55.58,2,0,0.58,0.3,5412,56000000,1102198.59,57044738,17/12/24,6/1/82,588eca62b984e6b6e1e304a38e8474ae
Do Van Thanh,BFT319407,1,4,1,163.2,940,79.45,3,0,0.71,0.4,7038,75000000,5772950.991,80994757,12/10/24,5/1/91,62a47a8212c7786c16e89d40cf69d0e1
Tran Van Quan,BFT780439,2,4,1,84.22,351,86.8,2,0,0.36,0.16,12393,45000000,596490,45572777,8/10/24,13/11/82,2778060d8fcadffef9b4a9d108c64366
Ngo Van Khoi,BFT191382,3,2,1,129.2,554,66.78,1,0,0.48,0.24,14141,250000000,-2198488,247862225,17/8/24,5/5/87,01a7d6d6a1563ab17532c227e5c54d67
Le Van Tuong,BFT755929,4,3,1,115.36,383,62.13,0,2,0.38,0.17,11274,65000000,-1412007.272,63651894,22/1/25,5/8/93,a0c69b085f63e8db90babde22c931c02
Ngo Van Quoc,BFT500202,3,2,1,125.3,472,118.69,0,0,0.42,0.2,11420,56000000,-433717.9176,55554419,30/12/24,17/12/80,e2dc01ae9c5dfd1accc6b6af44d51d57
Dang Van Bao,BFT569852,0,2,1,135.09,475,145.34,0,2,0.42,0.21,11487,56000000,580882.6368,56546816,7/12/24,6/9/82,c59fcab0dc7e8550501f03263be7ba63
Dinh Van Khoa,BFT770521,5,3,2,117.89,466,52.75,0,2,0.42,0.2,11364,45000000,456965,45435827,27/3/25,5/6/95,2f848fc15c63f605d4892c02af6a4bd7
Bui Van Hieu,BFT667927,4,3,1,141.68,408,72.33,0,0,0.39,0.18,9636,80000000,-2085279.629,77875632,1/11/24,11/5/02,bbfd7a7af7136d319b0617f3278fa039
Pham Van Uyen,BFT702427,2,2,1,113.08,1100,107.4,0,1,0.49,0.52,5241,75000000,2960309.35,78240181,3/9/24,9/4/89,b77bc61aa37444a365f78ee45959a7fd
Dang Thi Tuyet,BFT855829,0,,1,267.2,533,39.7,2,1,0.62,0.32,12674,80000000,56925.0715,80055898,2/3/25,9/4/90,bd6b3c05c2f746f8d251195a45cb2532
Ngo Van Tan,BFT406326,4,3,0,84.12,777,88.93,1,1,0.37,0.23,9022,92000000,180962.232,92183172,18/6/24,30/7/82,0d6414df836ce8ddb0db0ecf0d29a097
Truong Van Lam,BFT739870,4,2,0,104.5,483,49.92,0,1,0.43,0.21,11049,87000000,-4670258.809,81873482,11/5/25,26/9/91,210660b561dccedf902955c1b31809bd
Do Van Lau,BFT695006,5,2,1,79.53,521,102.68,1,0,0.46,0.23,13885,80000000,1117854,81184293,6/7/24,3/6/85,fbe28fe8220f5bd5555bcb618f746ab4
Ngo Van Quyet,BFT742344,1,3,2,157.52,565,61.56,1,1,0.83,0.24,15582,87000000,3102893,90102893,26/10/24,9/4/92,bae1bf22344e8102800f5289b7fa2195
Vu Thi Cuc,BFT806576,3,2,1,87.3,721,90.8,2,1,0.59,0.31,11622,80000000,3612689.877,83405702,8/11/24,2/10/94,95c1e3a2f00dd944681c9307fb3f2eba
Vu Van Manh,BFT164585,8,2,1,106.56,525,83.17,1,1,0.46,0.23,10143,75000000,1466577.567,76493121,8/1/25,13/7/84,a33481cd9e1ed38a8b1a8722b5feb0c6
Hoang Van Nhan,BFT306513,2,3,1,79.69,642,86.12,1,1,0.53,0.28,12275,80000000,1680198.179,81751301,6/3/25,15/2/85,6b485a7eaf2533c2c8da49f83dc439b3
Dang Van Vinh,BFT358622,3,1,1,145.74,386,74.87,0,1,0.38,0.17,9546,120000000,-5938402.241,114488460,7/10/24,8/7/81,ceb2a30d3802a5ccec7c7ec9887272b0
Nguyen Thi Phung,BFT897821,1,3,0,132.7,771,95.65,1,0,0.46,0.23,12207,100000000,-560950.2012,99427000,25/1/25,31/10/89,20963eb521bb1aeb8b4c1fc750d0b1dd
Truong Thi Vi,BFT326489,4,3,0,112.28,786,94.61,1,1,0.47,0.24,7783,56000000,532344,56532344,19/9/24,25/9/84,e513023371e2235fc6450e2c4db8c6da
Dang Thi Mai,BFT813804,8,3,1,79.44,527,60.09,1,1,0.46,0.23,6629,50000000,678053,50678053,29/10/24,31/8/91,b02588a0534634c42a05f29646db3ecd
Tran Van Quoc,BFT635528,2,3,1,14.75,498,99.42,1,3,0.45,0.22,8341,45000000,962504,45998345,31/1/25,10/6/92,8c7646f35a18416c8aedd0ba0732efef
Tran Van Thieu,BFT487612,9,1,0,181.53,371,76.18,0,0,0.47,0.16,13171,50000000,-2362004,47712345,9/3/25,7/6/81,a2f73d7eeb59084dff74069081b5e9e9
Bui Van Son,BFT895983,1,4,1,94.31,574,83.73,1,2,0.49,0.25,10342,45000000,1122200.583,46133268,21/2/25,20/1/90,aac59cb7a88d9ce1c36d9752749724af
Hoang Van Phuc,BFT752596,2,3,2,132.96,568,70.04,1,0,0.99,0.25,13033,75000000,2753435.237,78078233,21/3/25,22/12/81,8ba361ced5d9876bbde1b1d36d5d6989
Dang Thi Loan,BFT307309,4,3,1,11.82,330,98.42,0,1,0.25,0.14,10593,45000000,-925935,44095856,13/7/24,12/2/89,222e6605b62fce1e8c486fcc588f7b9c
Do Van Bao,BFT455257,4,0,0,100.03,493,109.72,1,3,0.44,0.21,10512,75000000,-1277580,73771440,14/4/25,14/7/82,47edc0e2fb0f2487eeff8e627b244b87
Do Van Tinh,BFT256204,4,3,2,198.18,378,50.75,0,3,0.47,0.17,10347,75000000,579732,75552494,15/10/24,15/2/85,418e22f7213509eaffe08b01844c49b7
Hoang Thi Mai,BFT577388,2,1,1,212.04,810,34.91,2,0,0.65,0.36,11161,92000000,323916.2424,92347410,18/5/25,26/12/86,afdaac35d9b68a1714d4c7d76c7990d0
Tran Thi Nhung,BFT239940,5,2,1,35,422,76.44,0,1,0.4,0.18,10161,250000000,-6468250,243531750,14/3/25,14/11/87,61b5374d31a5008b5f25cec9873134c0
Vu Thi Lan,BFT857180,1,2,0,100.99,596,61.9,1,1,0.5,0.26,4612,80000000,-3281502.791,76691800,18/2/25,14/4/85,400c254e84656c0b327615bb5a32d466
Dang Van Uyen,BFT520163,4,3,0,85.15,1123,83.75,0,2,0.49,0.54,12307,80000000,3379395,83202914,19/5/25,11/11/81,5b140d47e35da941643febeadad1e1f8
Pham Thi Nga,BFT956290,1,0,0,94.08,830,140,2,0,0.66,0.36,9951,56000000,1223009.679,57210579,19/7/24,10/11/81,053194e834185a0aaf7f4fdd6c315cb5
Duong Thi Trang,BFT166094,6,1,1,34.15,381,70.11,0,0,0.47,0.17,10315,87000000,-3518914.647,83246089,24/2/25,6/7/81,77b49dc029dd4d85231d8caa08df4878
Truong Thi Hanh,BFT750042,3,3,0,111.67,467,82.36,0,3,0.42,0.2,12347,92000000,-1856538,90038937,13/10/24,7/4/84,5b140d47e35da941643febeadad1e1f8
Duong Van Son,BFT873019,3,2,0,211.17,,78.42,0,3,,0.21,15417,87000000,-2520618.288,84732771,2/11/24,8/7/81,65130f4fc57ea4427d3a95bb26ce5f5e
Dang Van Tai,BFT125375,3,4,1,218.72,463,84.91,0,0,0.42,0.2,5994,300000000,-2545590,297454410,19/12/24,7/1/81,ffd25ebaa102396eafa0e860c8b9f457
Bui Thi Van,BFT532106,3,5,1,147.92,711,69.64,0,1,0.58,0.3,6750,87000000,2272822.965,89167690,28/12/24,10/6/81,c1e2f39aa18bb6b7f4478fad05318165
Do Van An,BFT601184,3,2,0,143.19,598,52.48,1,1,0.5,0.26,6595,250000000,-8917563.6,241114525,5/3/25,2/3/85,acd86e55633556c409ed4c9245c7eee9
Dang Van Bao,BFT217748,2,1,0,116.32,501,100.04,1,0,0.45,0.22,4312,50000000,-2140068.532,47863970,18/9/24,11/9/88,27f7adc2b1146dc9adff987ca5eb5f42
Do Van Quyen,BFT973165,3,2,1,138.66,439,134.71,0,0,0.41,0.19,8901,56000000,-197698.0806,55794514,16/9/24,5/1/89,1ca9ec4f6f91493d43c6d5448b164fd7
Ngo Van Anh,BFT504120,3,2,0,130.77,419,104.82,0,0,0.4,0.18,10226,87000000,-3826352,83059370,11/11/24,5/2/89,eda5a4c1209d03bac5d440e206a7c562
Ngo Van An,BFT202525,1,1,0,130.24,534,102.33,2,1,0.63,0.33,17338,65000000,495430.01,65476650,29/5/25,11/9/80,a01d3de1c9cf634e24d7ce9ce30ca29c
Nguyen Thi Thu,BFT916620,2,2,0,98.02,603,116.94,1,1,0.51,0.26,10017,50000000,-38100,49961900,3/2/25,27/2/89,4b5ef3c4520f3e0c450007a80b6a0432
Dinh Van Linh,BFT797930,4,2,0,115.95,618,86.82,1,0,0.52,0.27,10782,45000000,-628866.1428,44403467,15/7/24,12/10/83,9e8eaac411d6f9e58321f7d3c1fec83d
Nguyen Thi Le,BFT471687,2,1,1,159.85,498,62.24,1,0,0.45,0.22,10584,80000000,-2855960.398,77315664,1/1/25,30/4/80,41235b6a63a571ae2a6a4a0f0c12faca
Ngo Thi Phuong,BFT234574,3,3,1,55.16,593,66.63,1,2,0.5,0.25,8268,75000000,889038.6656,75831686,14/12/24,7/4/86,7eed955ed6cb6678a30822acc345bf17
Pham Van Ranh,BFT328483,2,2,0,51.42,772,58.78,1,2,0.47,0.23,18188,87000000,-1426487,85573513,5/1/25,6/9/90,b117b83e1dea1e23858ca9b98e618e7f
Nguyen Van Quoc,BFT513601,4,2,1,94.67,694,82.01,2,1,0.57,0.29,12207,50000000,1950015.696,51931190,27/9/24,6/4/81,a3f765e7007350d307d6d812b6426055
Dang Van Sinh,BFT408363,3,2,1,159.12,774,46.55,1,2,0.47,0.23,7320,250000000,-665984,249378050,19/4/25,11/7/84,1b0420ca45af3fa989c85c8d2b666c3c
Le Thi Luan,BFT348902,3,3,1,110.84,524,99.07,1,2,0.46,0.23,14344,80000000,2353398.45,82413742,16/11/24,20/9/88,29d26b76108cac9219a1492373987616
Dang Thi Phuong,BFT291911,4,2,1,135.97,592,82.14,1,0,0.5,0.25,,87000000,351416,87370536,9/1/25,20/5/83,a6dc91d8cd6cfaab931c98e4ff92221c
Truong Thi Bao,BFT578154,6,2,0,217.88,494,70.14,1,1,0.44,0.21,7954,87000000,-1921658,85118051,1/12/24,12/12/88,9c979e744dfd59bed0ec512ace8d0379
Pham Thi Dong,BFT204482,3,1,1,76.09,730,79.52,2,1,0.32,0.31,11566,87000000,1403852,88453865,14/11/24,22/2/81,6c1cd437b875ee7cf70dba90d8f7b7e8
Vu Thi Thu,BFT826977,4,1,1,95.41,703,91.02,2,2,0.57,0.3,12619,65000000,2801486,67693478,16/10/24,5/5/91,577910a6766e60a482b077edb80a3a61
Nguyen Van Khoa,BFT833773,1,4,0,176.27,395,80.85,0,0,0.38,0.17,6558,80000000,-4341847,75975672,15/3/25,18/1/84,0f262b0442c958e852b93cc3ef0657c6
Do Van Quyen,BFT537645,2,1,0,51.56,587,55.49,1,2,0.5,0.25,12960,56000000,-2296289.249,53757749,9/12/24,17/5/84,eb5051e40f9adf513793c852e0bbe00d
Dang Thi Trang,BFT488271,4,2,1,161.5,783,35.29,1,1,0.38,0.23,12856,250000000,-2128215,247784725,20/10/24,19/7/87,fb718d9f2f611b33f99662976a446422
Dinh Thi Tham,BFT992121,4,0,0,223.92,551,98.06,1,1,0.48,0.24,9439,200000000,-5620512.492,194643560,29/9/24,19/4/84,f9f2138aaea5b7a1c16d8aec76276ad9
Hoang Van Phuc,BFT316632,2,2,1,148.33,614,67.46,0,1,0.52,0.27,7552,45000000,-967230.488,44067461,23/1/25,14/12/84,9cbde6caf1cbf6463c93c74f49c58582
Dinh Thi Hoan,BFT324881,2,1,0,42.69,632,85.03,1,2,0.53,0.27,9228,50000000,-1177977.42,48893080,7/11/24,15/2/97,84a456adb8fecc9ffd6cbcead9ce3292
Duong Thi Ngan,BFT149795,4,0,1,161.25,411,140,0,1,0.39,0.18,5950,65000000,-1016792,63943484,3/3/25,10/12/92,dbcf54fc03c359d4db6a2a606911cefd
Duong Van Hoi,BFT417041,4,2,0,86.23,632,91.79,1,1,0.52,0.27,9644,80000000,-368197.2932,79595360,16/3/25,10/6/90,0618e1df08bfeae71cc8ec2ca4bda8f5
Bui Van Su,BFT439089,2,1,0,56.36,775,111.85,1,1,0.47,0.23,15255,100000000,-561952.1787,99388860,23/12/24,21/1/95,1ce82eb5df155fe78fec2132ebae6070
Le Thi Hoa,BFT164420,3,3,0,226.83,492,90.63,1,1,0.44,0.21,9711,80000000,-796424.9088,79230656,23/1/25,24/2/83,0379089b8b93ba78913cb98015103700
Nguyen Van Phuong,BFT898963,5,1,2,136.4,861,80.89,2,0,0.67,0.37,8236,65000000,4404570.917,69181687,8/12/24,10/3/81,9fa611992503dd397250a5f1de1e189b
Bui Thi Linh,BFT914578,5,1,1,27.45,604,97.32,1,1,0.51,0.26,8872,65000000,700320.1116,65649252,17/9/24,29/5/88,a96612a5ae2aa6b039c275af43a60fe2
